기준년월일,시군구명,남성 10세미만 유동인구수,남성 10-14세 유동인구수,남성 15-19세 유동인구수,남성 20-24세 유동인구수,남성 25-29세 유동인구수,남성 30-34세 유동인구수,남성 35-39세 유동인구수,남성 40-44세 유동인구수,남성 45-49세 유동인구수,남성 50-54세 유동인구수,남성 55-59세 유동인구수,남성 60-64세 유동인구수,남성 65-69세 유동인구수,남성 70세이상 유동인구수,여성 10세미만 유동인구수,여성 10-14세 유동인구수,여성 15-19세 유동인구수,여성 20-24세 유동인구수,여성 25-29세 유동인구수,여성 30-34세 유동인구수,여성 35-39세 유동인구수,여성 40-44세 유동인구수,여성 45-49세 유동인구수,여성 50-54세 유동인구수,여성 55-59세 유동인구수,여성 60-64세 유동인구수,여성 65-69세 유동인구수,여성 70세이상 유동인구수
20240106,,7927.26,,13142.78,15159.41,17860.31,15962.83,15569.2,16516.58,24744.81,24720.73,28616.93,27269.23,23997.89,18444.51,26981.91,,8880.19,12271.3,13777.88,13880.65,11721.76,12893.54,15718.86,23080.3,23057.22,24137.93,22086.38,21276.58
20240106,,8375.49,,12779.58,10710.63,13922.12,15698.9,16022.97,19514.11,26197.18,25578.75,30373.91,29668.81,26354.19,21767.7,32160.98,,8186.47,10129.37,9413.12,12410.87,11621.77,14106.11,16816.61,21904.76,21759.3,25084.68,25339.64,23532.78
20240106,,5347.94,,7380.83,7244.11,7916.94,8383.56,9072.85,11270.15,14434.21,16263.79,17353.97,17223.94,14698.46,13327.21,18706.68,,5685.03,8581.66,6416.51,5486.05,6162.08,7794.73,9566.78,12629.04,13368.75,13758.6,15293.36,13807.78
20240107,,85249.17,,117187.3,121350.98,158261.9,186911.34,196503.78,192102.96,210656.08,191946.66,191488.19,165547.19,131671.8,90247.25,105040.87,,86657.67,118926.12,108477.04,161348.98,165120.38,171464.55,171132.46,190202.16,180882.21,172453.74,143020.85,113192.05
20240107,,8512.86,,14044.7,17939.69,21756.65,22118.47,19869.13,19386.73,24436.31,26269.2,30543.58,29352.18,24633.11,18766.05,25909.95,,10053.63,13397.3,15628.15,22063.44,18106.03,16790.4,18596.28,22691.64,23659.78,27753.87,25383.88,21381.15
20240107,,9803.33,,13252.42,14633.19,15783.94,13993.02,17556.11,18569.8,24253.85,24917.86,26851.99,24785.67,22180.23,17553.29,24739.69,,8348.75,13910.45,11855.22,12316.43,13242.06,13980.91,17131.84,20551.74,21809.1,23472.43,22472.41,22139.17
20240107,,48837.89,,61232.58,51520.25,59406.9,69742.63,82809.4,96902.9,112450.82,99635.18,94277.37,76960.49,60606.29,41585.42,55263.33,,46681.95,57546.57,46870.09,57769.79,60538.4,73088.9,84471.72,91425.42,78611.13,71033.2,61243.31,49402.67
20240107,,15444.76,,27962.75,26427.05,29521.73,29852.72,33043.38,35026.7,43680.09,42896.38,44802.28,39312.63,33805.44,25066.24,33571.42,,18228.51,24377.72,22431.82,22184.49,22140.08,26621.48,33715.12,39007.6,37996.18,35962.9,34337.03,28213.67
20240107,,10933.58,,15302.33,17053.39,24362.09,19134.95,17324.72,17105.91,23053.33,24622.16,29063.33,28122.07,23336.51,18690.4,26648.28,,9900.38,14073.02,15434.61,16020.16,14192.45,15663.68,18431.93,22670.91,22274.45,24526.21,24461.63,21433.15
20240107,,3958.54,,6701.27,8055.2,9009.58,5143.53,5631.1,7374.8,10154.78,12288.76,11598.95,7681.43,6152.78,4129.11,5210.29,,4119.82,6167.57,6550.52,4969.53,4071.44,5018.08,6705.47,9604.24,11263.4,9528.78,6670.3,5121.74
20240107,,16833.36,,23922.28,21068.52,22203.92,25254.16,32810.98,35729.48,44690.89,40231.47,40480.88,36005.17,29600.56,21505.3,26977.68,,16985.22,21447.69,16924.33,18372.64,19584.12,25085.8,28682.34,33097.95,29703.79,28531.45,25792.17,23078.37
20240107,,3709.75,,5336.94,5703.97,7010.9,6117.29,6351.79,7726.35,11861.57,11902.99,14366.63,14789.31,12818.01,10215.86,15336.84,,4055,5415.66,5186.01,4679.54,5291.45,5487.69,7189.11,8274.34,9499.28,10935.59,13061.63,11677.78
20240107,,4719.8,,6390.35,7731.58,7491.27,7516.58,7647.37,8462.97,12691.37,12106.44,14052.75,14507.65,13431.06,11453.76,19092.56,,4499.15,5814.25,6266.43,5600.19,5771.6,6197.92,9059.34,10332.83,11376.51,12218.17,14324.16,13038.32
20240107,,3147.02,,5473.82,5734.49,5373.95,5928.36,5800.42,8571.53,9941.13,10397.54,12144.02,12949.07,12199.57,10896.13,16997.11,,3619.35,5056.18,4817.07,4204.7,4423.54,4935.45,6401.76,8347.02,8791.56,10350.68,12067.74,11954.34
20240107,,2898.15,,4118.68,3769.43,3995.68,4169.93,4309.55,4490.04,6741.22,6357.16,6877.17,7135.72,7038.27,6151.83,10159.71,,2802.33,3386.88,3182.61,2918.97,3752.84,3701.18,4782.97,5272.53,4967.03,6415.2,6451.67,6230.77
20240107,,7295.69,,11888.33,14385.59,16022.74,13637.67,13999.45,14149.69,20656.46,21188.86,23939.91,22701.06,19527.29,15659.96,22097.45,,7759.98,11093.15,13226.85,12153.63,10523.47,11609.72,14339.27,19687.85,19471.83,20354.64,18352.18,17917.44
20240107,,7140.92,,12275.18,10445.41,12809.86,14482.07,13917.27,16361.66,22320.13,21705.56,25101.02,24933.83,23773.82,18971.33,28695.41,,8080.42,10296.16,8961.69,11779.9,10914.31,12952.57,16341.81,19643.84,19342.36,21721.15,23219.04,21220.83
20240107,,4673.13,,7914.25,6425.55,6807.46,6981.83,8090.18,9433.73,11651.39,13123.66,13489.88,13990.58,12251.96,11526.21,15605.43,,4847.71,7307.16,5958.42,4908.42,5806.92,6833.56,8253.94,10670.07,11273.23,11720.08,13294.99,12132.62
20240108,,110476.73,,141581.22,138514.24,169429.04,199915.16,223328.8,227976.45,256254.21,239834.33,244467.55,209720.47,166531.42,115724.5,134269.22,,114470.01,140200.03,124137.62,176737.9,174292.59,186423.72,198559.92,226463.72,220259.13,208997.71,171366.3,138496.22
20240108,,8871.27,,14472.36,21434.69,23724.28,23432.03,22332.15,22091.88,28840.01,32592.11,37420.39,36141.82,29784.83,22482.65,31878.99,,10806.74,13808.83,15279.24,24122.31,18028.43,17110.51,19407.97,23972.37,26069.93,30822.98,28434.48,24431.45
20240108,,10808.16,,12979.59,14250.85,15256.38,14781.74,19628.77,21254.53,26741.97,27648.4,31566.35,28778.16,25546.76,21083.12,31396.28,,8541.05,15346.24,12064.78,11454.07,12551.48,13390.39,17548.88,20729.79,22690.4,24654.83,25231.76,24480.24
20240108,,60227.61,,69594.63,54985.15,69015.51,88079.66,110880.11,133522.18,158147.58,142572.99,135556.34,109494.99,83300.75,55796.28,69764.8,,60613.96,68443.31,60811.37,65756.49,66906.24,84196.7,104384.23,115136.67,98500.84,86288.83,73191.17,59437.57
20240108,,22119.19,,33695.94,30287.22,31017.18,36921.4,43071.78,45357.05,57092.6,56842.62,60181.62,51816.31,43874.65,33000.72,45379.44,,25381.44,33612.51,27445.41,23179.48,24002.86,32391.55,41914,49705.21,47549.81,43810.09,40793.38,35178.13
20240108,,12581.78,,15918.72,20534.05,28194.92,21595.39,20714.94,20070.85,28043.23,31543.31,37951.11,35407.88,29501.95,22844.36,33292.62,,10943.53,14441.79,16832.94,17354.97,16046.11,16681.05,19289.59,25474.63,26541.25,30033.09,28104.98,24311.77
20240108,,5935.62,,7188.45,8278.84,8077.47,6638.75,7511.62,9711.97,14028.18,15141.3,14424.21,9685.59,7583.12,5064.8,5921.78,,5755.86,8436.43,6641.11,5085.22,4435.94,6772.65,8320.92,12238.87,13870.3,11914.06,8518.83,6106.38
20240108,,20845.26,,27133.45,22041.99,23590.25,32113.11,43299.06,48876.71,62887.54,57217.27,58950.92,52520.33,42648.76,29858.58,35530.38,,21378.52,26080.8,19251.76,18328.54,21626.28,27578.36,35090.34,40251.28,35311.56,33300.36,30191.8,27122.67
20240108,,2766.36,,5903.37,6061.52,7789.57,7491.52,8923.56,10248.96,15627.21,14741.93,17805.88,17287.05,14461.56,10941.18,16756.15,,4088,4438.33,5564.16,4956.1,5638.57,6072.88,7177.69,8670.2,10238.31,11656.62,13223.56,11326.3
20240108,,4651.09,,6241.63,8322.39,7448.32,9081.42,9749.05,9586.29,14990.76,15180.91,18651.66,19396.02,17112.47,13950.13,23607.76,,2822.41,6419.96,7595.63,5601.97,6813.65,6497.13,8517.14,10218.97,13084.41,14121.49,16388.36,15305.89
20240108,,2900.83,,5135.75,6834.35,5464.4,7349.66,8418.01,10092.34,12618.98,13187.74,15617.57,15041.02,14441.97,12469.25,19919.15,,3139.53,5626.93,6088.9,3712.21,4850.31,4747.76,5963.32,8613.84,9846.5,11475.18,12954.18,12555.44
20240108,,2139.02,,2857.1,3957.88,4086.65,4472.83,4507.82,4714.16,7409.54,7173.29,8279.37,8607.35,7363.84,6283.87,10146.69,,2321.94,2881.57,4055.52,2888.31,4221.52,2974.67,3591.67,4354.44,5480.8,5943.69,6460.02,5813.15
20240108,,7691.99,,12742.98,14944.96,17039.96,16104.18,16705.05,16815.66,24377.4,26434.27,29993.15,28147.31,24399.56,19003.44,27631.34,,9221.41,12665.32,13660.63,12997.96,12105.95,12715.57,16055.87,22787.38,22722.09,24029.6,20669.55,20141.75
20240108,,6842.61,,10396.88,10655.79,12842.79,16391.88,17556.82,20605.2,27363.99,27916.75,32092.92,31553.47,27752.64,22436.57,33603.59,,6954.64,9384.29,9335.91,10816.03,10990.12,11939.23,15514.91,18937.51,19727.98,22834.36,23450.96,22435.45
20240108,,4832.66,,7025.15,7767.68,7309.04,8292.16,9316.82,11253.47,13929.64,15417.04,16203.5,16164.07,14529.3,13439.84,19735.43,,4126.99,7601.49,5981.95,4645.97,5962.3,6379.12,8085.42,10485.89,11302.12,12293.81,14037.27,12960.18
20240109,,109935.09,,136241.94,137273.81,166976.21,196107.69,222229.2,226853.81,257804.99,241066.51,244466.6,209986.6,165234.62,113367.02,129498.95,,114551.19,138218.29,123172.12,171530.35,168940.4,183737.05,194389.03,225262.36,217601.48,206772.51,168452.06,133258.18
20240109,,10096.96,,14023.92,16571.36,21705.86,22369.55,22093.06,21783.18,28513.69,32174.15,37343.52,35472.37,30032.83,21982.65,31020.75,,10273.22,13999.31,14099.81,22626.31,17534.72,16582,18277.61,22674.55,25184,29274.54,27584.83,23830.81
20240109,,10355.66,,13249.38,13486.27,14117.59,14830.16,18936.31,21769.06,26128.83,27629.22,31149.03,28205.04,24356.74,20131.33,29326.79,,8174.12,14240.47,11587.55,11108.38,12212.1,13272.4,16848.32,20188.23,22463.17,23978.38,23154.45,22754.17
20240109,,60634.46,,68914.47,54468.19,66806.48,86949.21,112151.95,134506.67,159692.69,142219.16,136492.59,110005.18,83650.45,56211.42,71040.17,,59964.68,66834.04,56920.16,62322.99,64722.79,83394.9,105600.39,115081.34,98123.26,85360.94,73522.29,59209.12
20240109,,20130.5,,32803.45,28851.94,29005.99,36920.02,43420.17,45467.96,57791.95,56245.79,59765.52,51418.76,42945.09,31427.82,42704.45,,23968.08,30816.04,24561.05,21708.96,23619.33,31861.93,40419.28,49366.38,46306.62,42914.21,39415.69,34017.15
20240109,,12307.28,,14740.59,18401.96,21775.95,21010.7,21862.64,20684.23,28225.21,31261.13,36366.94,34240.8,29033.47,22352.07,33203.14,,10448.97,14118.74,16448.53,15983.95,15597.43,16576.44,19903.43,25214.68,25380.34,28237.54,27376.6,24472.05
20240109,,5815.86,,7159.19,8997.32,7463.3,6640.02,7933.5,9857.09,14313.39,15368.95,14902.29,9896.41,7662.74,5367.23,6312.67,,5367.66,8818.49,6946.56,4896.87,4749.83,6737.43,8457.83,12994.55,14169.31,12317.04,9121.86,6436.65
20240109,,20141.24,,25624.95,21307.55,22821.36,31790.97,43953.27,49622.83,63186.5,57730.75,60212.23,52654.02,41968.72,29038.99,33562.73,,20714.52,24196.13,18125.17,17408.03,21333.51,27270.94,33838.28,39159.72,35048.9,32628.87,28865.97,25659.47
20240109,,2820.76,,6459.75,6379.89,7674.14,7705.37,9075.94,10688.19,15492.85,14792.92,17555.89,17042.82,14693.53,10945.44,16934.85,,3665.37,5417.41,6309.95,4743.02,5600.44,5957.87,7235.44,8729.33,10854.93,11815.8,13072.68,11520.23
20240109,,5206.81,,6708.94,9057.16,7245.08,9399.82,9627.41,9418.3,14919.59,15244.15,17746.57,19728.43,16266.64,13291.26,23737.55,,3527.89,6003.03,6837.85,5108.45,7081.44,6139.4,8329.28,10120.02,12862.12,14145.69,15971.92,14934.01
20240109,,3007.52,,5390.7,6922.66,5538.44,7331.5,8187.77,9955.34,12828.59,13390.32,15271.05,15047.71,14331.59,12093.89,19361.05,,3012.01,5334.21,6323.84,3863.24,4594.16,4789.32,5666.16,8704.51,9751.64,11141.7,12169.17,12325.83
20240109,,1872.43,,3096.41,3792.58,4330.33,4584.39,4424.69,4572.47,7148.19,7157.74,8149.34,8661.59,7409.42,6203.87,10166.33,,2188.19,2773.79,3259.77,2607.44,3640.72,2820.44,3188.97,4045.16,5130.58,5699.2,6407.87,5509.34
20240109,,7693.04,,12588.31,14763.73,15849.22,15560.53,16348.66,17013.48,24399.08,25837.31,30120.15,27484.67,23672.41,18497.19,26241.64,,8969.82,12144.01,13610.69,12790.08,11261.37,12057.04,15828.64,22138.92,22917.85,23962.37,20066.65,19643.32
20240109,,6521.13,,9235.96,10042.79,12215.01,15689.37,17551.55,20376.91,26140.62,27488.64,31418.96,30451.8,26517.21,21640.7,31444.53,,6538.19,7350.89,8664.87,10354.15,9938.8,11549.63,14025.74,17907.33,18641.13,22204.51,22454.06,21106.48
20240109,,3958.1,,6737.09,6434.76,6885.93,8153.49,9790.69,11183.11,13548.59,15171.12,16078.91,15009.14,13774.41,12393.45,18160.57,,4658.54,7035.11,5888.1,4477.87,5448.17,5863.91,8034.34,9800.09,10683.14,11831.56,13251.39,12492.79
20240110,,112050.05,,138784.69,134183.4,171068.76,198590,225342.84,229838.93,260968.83,243140.43,248757.66,211419.69,167847.65,115514.23,129575.6,,115828.24,137618.48,117802.29,176378.77,172866.56,187918.59,196645.87,225600.2,218446.35,209944.5,171847.64,136520.15
20240110,,9748.71,,14674.67,16679.88,21566.19,23384.94,22115.88,22155.94,29345.08,32092.3,37679.92,35789.55,30458.52,22169.96,30565.74,,10950.78,14959.35,13200.55,22246.91,17953.86,16698.46,18738.82,23290.55,25771.99,29688.3,28292.83,24161.61
20240110,,10768.28,,12873.33,13779.91,15487.84,15539.35,19160.38,21515.34,26229.42,28168.45,31506.08,28435.24,24325.47,20389.48,29496.89,,8281.63,14387.1,11898.72,10962.26,11915.48,13047.3,16971.95,20690.13,22119.19,24706.72,23922.28,23231.28
20240110,,59157.28,,68891.01,57287.32,69873.72,88994.66,112713.71,136798.02,160761.23,142808.85,138421.26,110270.03,84099.13,55693.41,68504.41,,59487.02,65702.29,53682.66,63938.55,67127.82,85105.83,105776.48,116169.66,99518.55,86363.08,73795.08,58079.64
20240110,,20582.23,,32685.18,29510.39,31172.06,38254.86,44013.17,46886.17,58954.81,57943.33,61052.79,52729.75,44200.96,32750.22,43705.54,,24621.74,29903.57,25575.6,22213.12,24826.2,32270.25,41683.11,50234.55,47991.55,44143.77,40517.45,35150.12
20240110,,12122.36,,15062.1,18130.52,21636.78,20613.04,21683.93,20496.83,28146.29,31494.71,35568.77,34192.35,28296.29,22167.12,32203.95,,10450.51,14441.51,16767.5,16171.23,15363.84,16736.67,19705.3,25551.14,24907.44,27730.38,26552.65,23604.43
20240110,,5757.17,,7835.69,8181.21,8176.22,6575.18,8113.53,9652.16,14182.51,15199.14,14687.11,9436.59,7366.24,4927.59,6042.28,,5520.08,8428.66,6510.32,4759.06,4659.16,6859.67,8221.38,12405.41,13656.91,11745.5,8608.45,5886.67
20240110,,20416.08,,25935.97,21857.61,23852.18,33186.71,44670.99,49811.63,64542.74,59125.06,60279.93,52787.01,43530.16,29739.09,34957.18,,21410.06,25099.9,18975.97,17412.8,22259.49,27727.04,34884.28,40490.24,35901.09,33254.24,29736.27,27152.36
20240110,,3009.96,,5858.25,6613.5,8113.51,7300.71,8572.72,10509.48,15494.03,14652.89,17301.11,16382.64,13606.17,10639.22,15855.65,,4315.91,4947.71,5457.14,4477.03,5488.68,5913.55,7140.65,8733.45,10588.18,11490.77,13127.88,11525.3
20240110,,3888.48,,6070.07,7590.15,6711.42,9093.59,9584.17,9300.39,14846.52,15069.72,17822.89,19328.26,16424.59,14223.35,24649.94,,3405.87,5405.55,5719.76,5617.61,7000.07,5916.47,8293.45,10052.6,12668.18,14008.57,16043.85,15166.85
20240110,,3314.41,,5826.25,7224.77,5355.36,7001.86,8191.34,10112.86,12751.97,13806.24,15405.27,14755.27,14381.38,12314.51,18941.88,,3143.18,5397.03,5256.91,3813.43,4626.12,4749.72,5753.45,8428.03,9385.26,11271.22,12090.34,12209.59
20240110,,1997.88,,2416.93,3162.49,4268.06,4243.04,4510.67,4680.51,6999.26,7264.78,7955.81,8445.65,7248.49,6135.61,9963.07,,2292.91,2741.51,2930.37,2956,3764.14,2725.58,3421.96,3951.33,4935.66,5166.95,6271.73,5410.38
20240110,,7176.75,,11749.87,15349.5,16373.19,16407.82,16653.81,17421.39,24967.16,26042.85,30010.56,27806.85,23538.78,18445.49,26746.63,,9253.29,12273.89,13588.41,13008.82,11636.29,12483.35,15956.27,22222.77,23086.66,24505.89,20387.68,19529.52
20240110,,6575.01,,9716.69,11142.92,12652.81,16188.19,17267.57,20411.75,26439.27,27715.44,31783.62,30350.19,27056.04,21645.82,32706.37,,6643.46,8131.6,9080.48,10303.58,10202.6,12097.8,14648.54,18542.51,18979.47,22573.89,23447.89,21608.2
20240110,,4470.58,,7483.01,7372.17,7009.85,8712.3,10541.89,11582.04,14047.22,15736.51,16595.37,15696.14,14658.2,13072.45,19549.38,,4493.65,7086.62,6072.83,4518.04,5890.66,5943.73,8513.07,10270.08,11041.03,12051.44,14220.22,13544.91
20240111,,116002.11,,141172.87,135685.17,170763.65,199695.37,227763.2,232734.3,262940.86,244650.08,249789.48,213579.66,170730.56,118300.91,135239.07,,119231.54,138770.83,118616.5,176701.82,174840.94,188630.86,201690.61,228509.12,220755.66,213377.56,175075.49,139876.18
20240111,,10624.89,,14098.69,17295.14,21939.27,23550.55,22884.25,22854.18,29705.78,33209.96,37987.47,36934.94,30650.03,23379.11,33128.28,,11205.85,13907.54,14061.37,22686.73,18099.51,17587.88,19642.01,24154.58,26713.79,31284.73,29495.88,25807.41
20240111,,11302.61,,13004.15,13128.77,16133,15977.67,19527.01,22028.02,26650.54,28341.91,31819.56,29342.86,24983.67,20801.8,29863.27,,8730.07,15370.25,11491.44,12444.62,12289.43,13673.74,17608.04,21204.79,23041.88,24962.94,24311.92,23499.87
20240111,,60411.37,,68789.83,54935.71,71104.85,88919.97,113261.06,137344.49,161495.59,144077.76,140210.39,112289.25,84784.36,57523.31,71400.92,,60876.84,66137.73,53658.43,65275.78,67586.28,87099.61,107401.53,117013.56,99732.09,87868,75282,60128.04
20240111,,21158.17,,33208.08,29574.99,30549.59,37174.48,43740.76,47316.35,59296.43,57918.1,61394.93,52987.6,44446.1,32617.57,44766.97,,23526.93,30115.51,26251.22,22991.92,24550.04,32718.37,41826.59,49796.83,47423.69,44922.79,40655.43,35273.28
20240111,,12502.65,,15589.02,17781.54,22621.59,20611.32,21121.49,20666.65,28404.87,31414.51,35976.45,34312.55,28390.16,22037.07,32421.71,,11034.14,14963.49,16345.72,16670.35,15554.13,16626.73,19700.18,25340.28,25016.77,28184.6,26961.76,24165.7
20240111,,5882.62,,7777.34,8407.33,8184.92,6547.52,7857.67,9431.79,14104.7,15162.49,14805.39,9859.96,7637.65,5079.46,5929.8,,5799.97,8473.45,6448.49,4832.73,4819.97,6929.55,8276.24,12662.38,13747.49,11685.63,8683.86,6126.19
20240111,,22265.9,,25828.52,22803.19,23852.98,32851.12,45274.14,49500.35,64585.6,58737.52,60969.41,53923.81,43680.76,30729.17,35642.85,,21316.9,24511.23,19677.13,17740.96,22056.09,28287.57,34902.12,40326.55,35696.74,33319.97,30495.16,27203.4
20240111,,2854.73,,6473.17,5179.13,7593.37,7604.14,8413.92,10574.76,15614.05,15242.63,17835.17,16694.14,14692.2,11235.16,17238.54,,3932.28,4745.45,5022.09,5405.22,5886.13,5872.34,7242.13,8555.13,10502.24,11660.38,13333.05,11932.77
20240111,,4366.57,,5820.12,7397.75,6836.81,9311.99,9987.31,10221.07,14704.06,15195.63,17872.77,19580,16306.32,13840.61,23589.6,,3374.42,5403.59,5820.75,5690.62,6579.71,6452.46,8307.12,10138.7,12738.75,13803.76,16022.8,14870.25
20240111,,3045.25,,6304.8,6690.81,5470.32,7118.71,8025.13,9839.26,12528.62,13620.68,15472.02,15184.5,14369.89,12179.32,19776.79,,3307.85,5516.63,4351.09,3775.68,4300.36,4815.96,5655.69,8460.63,9204.44,11201.26,12336.27,12080.41
20240111,,2698.01,,2729.5,2868.08,4319.85,4667.34,4727.64,4550.8,7083.7,7585.31,8320.31,9059.28,7290.09,6231.59,10278.3,,2483.93,2480.47,2859.14,3262.13,3643.04,3058.03,3740.52,4294.63,4974.23,5652.8,6682.43,5845.42
20240111,,7453.66,,12552.19,15079.31,16189.19,16383.35,16883.65,17055.93,24989.52,25657.64,30711.04,27996.38,24564.04,19316.08,27768.39,,8514.5,11800.14,13612.51,12742.16,11970.14,12791.43,15971.78,22649.09,23090.68,24608.7,21111.94,20641.5
20240111,,6637.64,,9865.18,10725.64,12941.65,16769.13,18685.79,20348.02,27511.55,28536.83,32905.26,31705.82,28099.71,22762.38,33114.92,,6987.97,9178.22,8902.9,10907.93,10596.83,12243.37,15028.07,18938.68,20103.24,23089.2,23694.81,21984.16
20240111,,4291.93,,6786.28,6689.04,6938.8,8822.38,10603.74,11475.79,14797,16056.21,16739.58,16011.33,15155.07,13242.97,19945.51,,4577.18,7052.28,5604.19,4591.07,5743.8,6190.76,8006.87,10110.46,11136.69,12482.14,14038.79,13257.53
20240112,,119030.07,,146121.12,134976.06,178249.33,212779.59,235735.53,238279.82,269988.84,250016.31,254193.4,220277.55,173772.27,120377.65,138156.83,,122595.08,143522.4,122589.19,182402.18,182728.98,196456.17,209708.24,235913.11,229663.04,220286.15,180847.16,143524.84
20240112,,10782.86,,15703.6,17584.71,23700.65,25496.83,24534.77,24087.47,30427.89,34699.23,39484.51,38447.47,31748.65,23661.58,32960.66,,12472.91,15482.31,15267.65,24524.78,19584.57,19080.22,21297.11,25577.08,27980.06,33011.46,30156.26,25939.51
20240112,,11014.82,,14998.28,15063.28,16913.35,16207.19,19866.91,21666.27,28626.5,29688.57,33173.4,30356.71,26063.3,21301.98,31213.4,,9614.01,15925.22,12501.25,12255.97,13090.28,13543.18,18785,23156.6,25072.12,27130.38,25628.72,24998.2
20240112,,61218.31,,70232.47,58648.5,72928.52,91979.97,114108.6,138731.56,161722.99,144700.79,140417.5,113040.65,85521.78,57956.31,73439.66,,61360.3,69739.85,52476.24,65770.43,70212.08,90092.81,110030.15,120133.71,101821.36,90404.9,78158.3,62431.72
20240112,,20609.05,,34580.04,30470.98,32290.74,37585.14,42933.48,46332.01,57701.19,58072.56,61209.38,52334.12,44277.34,32943.48,46002.46,,24368.64,30406.66,25726.66,24148.79,25066.34,33587,43037.09,50514.74,49253.36,45529.99,41963.71,36034.21
20240112,,12517.91,,16568.07,17935,22110.49,21152.68,21591.16,21491.31,29040.59,32850.28,36594.69,34965.77,29910.65,22829.58,33912.06,,11832.51,15880.44,15626.12,16907.36,15676.21,17502.35,20556.69,26209.62,26363.46,29168.89,27985.64,24944.6
20240112,,6450.7,,7107.27,8560.25,8661.05,6456.47,7711.48,9409.44,13811.05,15138.99,14633.39,9837.8,7960.96,5308.54,6112.43,,5222.25,8060.29,6578.05,4893.75,4995.43,6673.37,8031.26,13038.35,13739,12204.34,9026.46,6418.76
20240112,,22447.22,,26729,23241.76,25221.08,33126.71,44710.55,49973.47,63801.66,58822.61,60894.05,53203.82,43834.22,30892.99,36385.41,,21224.33,25494.05,20236.86,18358.3,22391.27,28488.75,35527.09,41393.67,36845.71,34731.32,31654.24,28448.78
20240112,,2805.23,,6512.69,5754.74,7393.33,8190.12,9155.1,10527.64,16242.91,16145.49,18456.72,17772.04,15316.67,11953.65,18693.33,,3654.44,4804.26,4801.77,4981.39,5828.99,6305.91,7796.43,9175.85,10945.2,12360.96,14576.43,12814.78
20240112,,4642.83,,6243.91,7722.71,7121.12,8930.11,9590.35,10719.24,16042.58,15909.87,18535.71,20042.73,16962.95,14267.8,24590.23,,4297.13,5952.05,6496.99,5626.11,7229.08,6671.17,9522.24,11095.91,12980.68,14069.82,17186.9,15421.91
20240112,,3517.83,,6558.53,6710.73,5646.34,7443.87,8145.07,10312.49,13103.44,13830.03,16100.05,15809.7,15689.98,13392.36,21920.04,,3240.36,5472.51,4551.41,3896.93,4782.34,5018.73,6358.21,9114.06,10269.52,12178.12,13614.1,13006.3
20240112,,2683.66,,3048.39,3172.04,4468.96,4767.59,4901.2,4722.34,7210.07,7586.66,8731.4,9129.65,7621.38,7170.11,11574.48,,2863.77,3301.4,2932.05,2942.26,3502.29,3071.93,4106.12,4991.04,5281.68,6038.82,6762.75,6371.64
20240112,,7810.21,,12624.34,15612.3,16801.37,16748.33,17079.86,17242.43,24972.46,25956.63,30293.75,28022.19,24134.06,18757.4,27800.69,,8886.04,12156.91,13455.4,13195.71,12398.41,12826.28,16547.64,23330.23,23759.08,24604.62,21062.1,20437.8
20240112,,7680.76,,10398.5,11600.91,13781.82,17371.42,18992,20620.19,28238.28,28542.31,33952.08,32514.83,28451.31,22914.8,33731.46,,7189.9,9507.76,9429.51,11053.71,11419.09,12867.66,16493.79,20338.88,21247.42,24774.11,24984.96,23409.68
20240112,,4608.93,,7429.82,7047.11,7176.19,8337.66,9678.23,11979.68,15365.11,16904.6,17538.09,16935.43,15349.61,14461.31,20226.89,,4520.4,7397.2,5969.87,4876.39,5807.87,6660.4,8965.44,11105.09,12160.8,13526.06,15554.32,14229.94
20240113,,101004.25,,130812.17,136150.57,170728.8,208261.96,227488.85,226715.44,248391.01,230074.84,233148.31,199464.9,158976.08,107788.46,126170.88,,103847.95,131380.91,119009.93,175217.96,191210.4,201671.19,203710.01,226050.65,215791.08,208884.09,170686.24,133802.13
20240113,,10268.14,,15534.33,16226.14,22892.1,25180.68,23758.32,23155.39,28939.41,32172.6,36597.81,36962.49,30447.29,22401.48,30380.55,,11269.17,15969.09,15473.41,23563.89,20560.73,20165.99,22359.76,27379.59,28320.86,33030.5,30997.6,26442.95
20240113,,10810.06,,16762.65,16062.17,18770.99,18095.31,20483.05,23440.83,29716.12,31919.52,34282.29,30387.71,26727.84,21267.85,31021.01,,10203.36,17719.97,13885.58,15074.92,16426.72,17194.86,21156.82,27176.47,28060.5,29425.31,28189.79,26646.86
20240113,,52323.57,,67310.41,55945.18,63933.7,77346.41,95703.96,113958.64,131577.9,119602.86,118663.13,97477.32,74597.63,51860.12,66917.08,,52510.41,63171.43,52380.41,60562.1,66765.89,83231.07,98229.95,106162.75,94632.61,85305.48,74149.83,60071.76
20240113,,18538.36,,31279.79,29074.66,30977.46,32330.08,35473.97,40478.27,51480.34,51255.91,54814.79,46796.97,39820.3,28740.82,38724.89,,19906.15,28507.49,24007.49,23702.46,23489.39,30342.75,38347.59,46967.5,44228.56,42682.73,38829.84,32472.49
